id,deliverTime,distance,idshop,minDeliverFee,minFee,mtWmPoiId,name,shopOpenStatus,sold,star
1031,60,0,82880740,20.0,199.0,2129020,日光倾城FLOWERS鲜花店,0,5,0
1032,60,0,2515585,1.0,20.0,138421,川江水岸,0,343,47
1033,38,0,66413529,5.0,0.0,962111,驴肉火烧（中关村店）,0,241,45
1034,60,0,80827999,10.0,0.0,1081706,果腿儿鲜果切,0,3255,48
1035,56,0,69123490,45.0,100.0,1478109,有虾有蟹,0,12,0
1036,39,0,90588677,4.0,0.0,2367824,三品家新派快餐（中关村店）,0,45,45
1037,56,0,69282095,40.0,35.0,1520940,哈哈镜（长椿街店）,0,20,0
1038,34,0,69039014,5.0,20.0,2169072,虾吃虾涮（五道口店）,0,31,0
1039,30,0,65504301,9.0,20.0,843228,米有理由（中关村店）,0,1427,49
1040,36,0,90416642,3.0,0.0,2278108,味聚园黄焖鸡米饭,0,260,42
1041,56,0,27161142,30.0,100.0,346079,秀秀水果大世界,0,65,41
1042,40,0,2901229,9.0,0.0,297049,必胜宅急送（双清路餐厅）,0,895,49
1043,46,0,90274621,5.0,20.0,2232168,胖阿姨花式炒饭,0,557,47
1044,91,0,24031302,19.0,99.0,193402,鑫鑫日料,0,170,49
1045,67,0,90528630,32.0,120.0,2327760,经典鲍师傅糕点（北京站店）,0,84,48
1046,43,0,82374841,5.0,20.0,2117400,渔人杰（保福寺店）,1,112,39
1047,116,0,57732249,0.0,50.0,1291370,Yummy Box 美盒比萨（五道口店）,1,80,48
1048,30,0,66869603,3.0,15.0,2316459,赞ing斜杠青年餐厅,1,14,50
1049,45,0,90424508,9.0,0.0,2282266,酷鱼派酸菜鱼@米饭（中关村店）,1,57,44
1050,58,0,90398434,3.0,100.0,1865665,煲仔先生,0,520,47
1051,56,0,70517042,15.0,40.0,2208744,果好味（西四店）,0,12,0
1052,79,0,69002218,35.0,99.0,1521118,卿味寿司（尚品店）,0,66,49
1053,54,0,66038221,2.0,25.0,909070,HappyChicken炸鸡,0,117,50
1054,49,0,67265281,50.0,170.0,1134316,哈哈镜王老太小海鲜,0,372,49
1055,40,0,58477186,0.0,50.0,747876,叶小叶,0,8,0
1056,47,0,59422510,6.0,20.0,813028,王子名凉皮,0,236,46
1057,79,0,50381490,39.0,169.0,98966,木子卷寿司,0,191,42
1058,56,0,515003,0.0,59.0,916826,千滋百味蛋糕甜品,0,3,0
1059,56,0,15920494,0.0,0.0,1124465,那茉蛋糕－北京店,0,4,0
1060,75,0,24972102,0.0,0.0,2155533,八喜冰淇淋蛋糕（工厂店）,0,207,49
1061,60,0,59441940,0.0,0.0,816891,伊帆花艺（鲜花速递）,0,0,0
1062,56,0,82680978,20.0,100.0,2121416,魜美海味鲜（安定门内店）,0,26,50
1063,88,0,2067742,8.0,80.0,610125,丰润雅苑辣到家,0,49,49
1064,50,0,24346404,16.0,20.0,227573,哈哈镜（圆西路店）,0,183,45
1065,81,0,69858802,20.0,0.0,1672050,乐记蛋糕坊,0,344,49
1066,134,0,19164707,0.0,0.0,1466960,Alicehandcake（艾利喵蛋糕欧陆店）,0,164,49
1067,109,0,13734266,0.0,0.0,442148,安安佳美蛋糕店,0,41,46
1068,50,0,59441486,5.0,30.0,816774,老黄牛好果蔬(长楹天街店),0,203,47
1069,109,0,22307481,0.0,0.0,530685,美味可口蛋糕,0,2048,49
1070,56,0,73601146,25.0,15.0,1943941,Masternest,1,0,0
1071,56,0,511237,0.0,10.0,106702,窝夫小子,1,4,0
1072,60,0,90604518,0.0,0.0,2356055,花里花外创意花店,1,0,0
1073,40,0,22464765,36.0,0.0,943026,金色内蒙古,1,6,0
1074,56,0,90329858,38.0,300.0,2251464,金牛蔬果鲜菜篮子,0,24,48
1075,72,0,32322953,3.0,35.0,1191507,枣糕王,0,58,49
1076,64,0,18340543,40.0,0.0,367360,簋街麻辣小龙虾（24h外卖）,0,105,49
1077,63,0,20967228,10.0,0.0,32991,人民公社（五道口店）,0,607,44
1078,30,0,50624968,5.0,20.0,1019608,优粮生活(六道口店),0,890,47
1079,45,0,68074444,5.0,0.0,2316492,门框百年卤煮（中关村店）,0,209,47
1080,56,0,80530067,66.0,0.0,2076038,京通水果之家鲜果配送中心,0,7,0
1081,30,0,79709954,6.0,20.0,2076039,松鼠便利（清枫华景园店）,0,221,50
1082,56,0,77309021,0.0,0.0,1967194,野兽派鲜花蛋糕连锁北京店,0,42,44
1083,56,0,5248071,15.0,120.0,2325152,梦幻紫蛋糕店,0,10,0
1084,121,0,69261511,13.0,50.0,1513413,Ananda喜愿蛋糕（知春路店）,0,63,50
1085,62,0,69806822,0.0,0.0,2006263,七鲜花旗舰店,0,124,46
1086,60,0,90493038,10.0,10.0,2309752,山里娃鲜花店,0,0,0
1087,30,0,66050831,5.0,20.0,1121144,井冈人家,0,669,47
1088,30,0,26233438,5.0,20.0,767344,馅多多饺子坊,0,1017,49
1089,62,0,5201155,6.0,40.0,85064,约克比萨,0,745,43
1090,30,0,512933,5.0,20.0,621690,云尊府云南菜,1,148,42
1091,56,0,76899449,20.0,0.0,2356012,T6火锅（回龙观店）,1,0,0
1092,56,0,67389262,20.0,128.0,1406211,蜀留香小龙虾海鲜(管庄店),1,9,0
1093,56,0,67388936,20.0,128.0,1406210,蜀留香小龙虾海鲜(朝阳店),1,7,0
1094,96,0,67390156,20.0,128.0,1406209,蜀留香小龙虾海鲜(西城区店),1,50,38
1095,82,0,77276167,3.0,15.0,1961267,优品诺客(五道口),1,0,0
1096,56,0,67389412,20.0,128.0,1406213,蜀留香小龙虾海鲜((丰台店),1,8,0
1097,56,0,67389139,20.0,128.0,1406212,蜀留香小龙虾海鲜(槐房西路店),1,16,0
1098,62,0,5201155,6.0,40.0,85064,约克比萨,0,745,43
1099,56,0,66075414,0.0,20.0,913392,巴不得韩式快餐,0,57,38
1100,40,0,37954817,5.0,35.0,923577,尚府一品,0,18,0
1101,55,0,68002985,3.0,15.0,1353863,不错三明治（五道口店）,0,0,0
1102,60,0,73593988,0.0,0.0,1776720,草木时空鲜花_北京,0,8,50
1103,88,0,72464334,40.0,0.0,1734853,黄掌门生鲜,0,70,45
1104,72,0,79677673,40.0,0.0,2087366,名果鲜切坊,0,313,48
1105,30,0,67731529,5.0,20.0,1272655,AmazingBurger,0,1962,48
1106,40,0,37778139,6.0,0.0,1662196,济味源商诚黄焖鸡米饭,0,512,47
1107,33,0,3101473,3.0,0.0,556479,晨香源一品粥（五道口店）,0,2924,46
1108,56,0,69096295,40.0,0.0,1043342,两只小鱼海鲜,0,6,0
1109,85,0,76383406,0.0,0.0,1878033,艾利兔蛋糕,0,146,50
1110,67,0,67630692,5.0,25.0,1241559,果真如此,0,239,48
1111,50,0,67311683,7.0,55.0,437744,贝克汉堡,0,1142,44
1112,36,0,79601648,3.0,0.0,2045684,冯记老鸭粉丝汤,0,933,47
1113,95,0,70604764,40.0,0.0,1688659,鲜渔鲂,0,86,50
1114,50,0,67405285,53.0,0.0,1562989,果而鲜水果超市,0,115,47
1115,35,0,69087720,3.0,0.0,215053,온새미로(本色本样),0,324,48
1116,88,0,67474666,49.0,158.0,1406703,河风精致寿司,0,2296,49
1117,56,0,56789873,25.0,0.0,743844,鸡小馆,0,10,0
1118,56,0,48010354,3.0,20.0,622480,爱丁堡,1,0,0
1119,32,0,66375821,7.0,0.0,981122,D2咖啡,1,22,50
1120,49,0,66110053,15.0,80.0,946437,炸鸡啤酒林萃路店,1,266,48
1121,33,0,2337358,3.0,20.0,1957264,栗圣源精品油栗干果店,1,12,0
1122,56,0,513258,0.0,0.0,984204,汇力发饼屋（新街口店）,0,47,48
1123,60,0,73409911,0.0,0.0,1750464,鲜花坊(玫瑰情缘鲜花),0,35,50
1124,53,0,23593306,15.0,0.0,522848,麻尚送麻辣香锅（五道口店）,0,1694,47
1125,50,0,90314464,20.0,50.0,2246750,龙虾盖浇饭（麻辣小龙虾）,0,207,44
1126,50,0,80538661,0.0,0.0,2339962,为优美烘焙,0,21,49
1127,70,0,59133609,30.0,168.0,1111525,虾客坊(小龙虾外卖),0,236,48
1128,39,0,77223925,5.0,0.0,1952986,宜宾燃面&盖浇饭,0,480,45
1129,57,0,24400603,22.0,0.0,1168815,大果蔬篮子（新街口店）,0,505,47
1130,60,0,70789848,0.0,10.0,1692971,一语花香（colour鲜花店）,0,2,0
1131,60,0,65744235,50.0,0.0,873843,快客鲜花,0,5,0
1132,60,0,77294658,0.0,0.0,1965981,花花大世界,0,4,0
1133,31,0,19107806,3.0,15.0,510228,缘来味重庆小面（清华东路店）,0,543,46
1134,99,0,67567498,0.0,0.0,1221722,idu鲜花,0,0,0
1135,30,0,19322370,3.0,0.0,24380,虎头军煎饼（五道口店）,0,1074,48
1136,32,0,23365518,5.0,33.0,674530,e佰超市,0,360,49
1137,60,0,75181051,0.0,0.0,1853271,花之恋鲜花（南路店）,0,0,0
1138,82,0,65696126,0.0,0.0,965672,三月蛋糕,0,89,47
1139,86,0,67832524,40.0,0.0,1298919,宫廷贡栗水果超市,0,273,47
1140,60,0,57274915,0.0,0.0,934452,美涵鲜花总店,0,30,46
1141,54,0,25034529,5.0,20.0,456806,MusangKing猫山王,0,309,49
1142,55,0,67883476,6.0,20.0,1315357,国安好饭(五道口店),1,0,0
1143,32,0,67112072,3.0,20.0,1187518,麦家小馆（学清路店）,1,697,47
1144,75,0,66759180,30.0,108.0,1043439,八零烧烤私房小龙虾,1,150,45
1145,56,0,69622595,35.0,0.0,1583397,妙木村馋嘴蛙,0,16,0
1146,56,0,79452602,35.0,0.0,2025683,珍鑫鱻生鲜果蔬,0,34,0
1147,39,0,2636752,3.0,0.0,2142949,徐记黄焖鸡麻辣烫（中关村店）,0,381,43
1148,37,0,5989921,3.0,15.0,622865,康师傅私房牛肉面(东源店),0,1633,47
1149,56,0,77294543,0.0,0.0,1965919,图拉米其林甜点 （朝阳店）,0,14,0
1150,60,0,58183640,0.0,0.0,748117,万佳鲜花(北京店),0,79,47
1151,65,0,90330915,10.0,60.0,2251186,鸿韵生鲜果蔬超市,0,181,42
1152,50,0,74597694,55.0,88.0,1803379,24小时果蔬生活超市,0,84,48
1153,56,0,67558962,45.0,0.0,1218550,老鬼龙虾（麻辣小龙虾海鲜外卖）,0,34,33
1154,35,0,5734131,5.0,15.0,262897,沙县小吃（中关村一桥店）,0,262,47
1155,33,0,66073781,3.0,0.0,913241,疯狂蛋炒饭,0,3891,46
1156,56,0,73576737,0.0,0.0,1961561,蜜芽春天蛋糕,0,16,0
1157,56,0,6040272,18.0,150.0,748138,匹考克甜品,0,25,0
1158,50,0,77263884,0.0,0.0,1961566,酒直供,0,5,0
1159,30,0,23183794,3.0,15.0,613717,晨香源一品粥（学知园店）,0,836,48
1160,36,0,73556825,7.0,0.0,1765857,小火慢炖排骨米饭（图书大厦店）,0,834,46
1161,30,0,69215347,3.0,0.0,1497858,三头小猪排骨饭(五道口),1,0,0
1162,56,0,66279809,26.0,0.0,1160151,仙外鲜小海鲜（簋街形象店）,1,0,0
1163,55,0,90415690,3.0,0.0,2277663,慢半拍咖啡,1,0,0
1164,71,0,67329762,18.0,0.0,2376736,龙大虾·小龙虾·牛蛙（望京店）,1,72,50
1165,70,0,83612086,38.0,128.0,1750278,e果e家,1,83,47
1166,32,0,5306282,4.0,20.0,1082021,首尔798（东源店）,1,302,46
1167,56,0,69075607,65.0,300.0,2305040,好记龙虾,1,8,0
1168,60,0,66283909,0.0,90.0,938969,花礼网（北京店）,1,0,0
1169,34,0,66467642,5.0,20.0,1276625,优溢源冻酸奶店,0,230,49
1170,96,0,80622902,19.0,98.0,262851,辣滋味私房小龙虾,0,570,48
1171,32,0,38220626,3.0,0.0,1662044,香满城烤肉拌饭—酸辣粉,0,189,49
1172,42,0,65504764,4.0,15.0,843311,百拿滋（三明治）,0,303,44
1173,95,0,79269598,19.0,98.0,2002616,聚鑫源私房小龙虾,0,227,48
1174,60,0,79664085,0.0,200.0,2067598,魏微花卉,0,0,0
1175,60,0,90980225,0.0,0.0,2389826,心语花苑花店,0,1,0
1176,32,0,76848518,7.0,20.0,2317274,武虾小说（小龙虾饭）,0,187,47
1177,75,0,72465914,15.0,0.0,1730868,阳澄湖大闸蟹,0,48,49
1178,130,0,67388869,18.0,0.0,1168701,腾飞挪威三文鱼,0,128,48
1179,39,0,80541970,3.0,0.0,2080687,FAST BURGER(快汉堡),0,243,45
1180,40,0,66109224,45.0,0.0,1103635,柳清河果蔬超市,0,16,50
1181,40,0,75127680,20.0,129.0,228267,尽爱,0,43,0
1182,56,0,69220386,55.0,0.0,1967954,宽板凳老灶火锅（门头沟店）,0,14,0
1183,51,0,90314915,5.0,0.0,2246856,面面俱到（中关村店）,0,93,36
1184,56,0,76933967,10.0,80.0,1895442,皖金牛糕点,0,1,0
1185,60,0,75183369,0.0,0.0,1853428,私人定制鲜花店,0,48,43
1186,56,0,74597570,5.0,0.0,1803316,蜜桃屋榴莲蛋糕千层甜品,0,10,0
1187,60,0,66963515,0.0,0.0,1055324,花间派花坊,0,43,49
1188,52,0,58968864,0.0,0.0,822155,名酒专卖进口红酒专卖店,0,123,49
1189,56,0,82330508,35.0,100.0,2116755,楼下有虾,0,13,0
1190,86,0,70446996,15.0,0.0,613653,Tasty cake,0,42,46
1191,43,0,43689977,3.0,15.0,1610571,秦风主题餐厅,1,0,0
1192,74,0,10334954,9.0,74.0,878257,榴莲与芝士,1,92,50
1193,55,0,67649231,6.0,50.0,1248565,啤器啤酒超市,1,5,0
1194,60,0,66787709,0.0,50.0,1023204,满天星花艺,0,0,0
1195,56,0,69079298,50.0,150.0,2067670,本纯食社,0,1,0
1196,57,0,57393884,19.0,168.0,689977,海鲜师（麻辣鲜香）,0,89,47
1197,30,0,23104691,7.0,0.0,1961480,中国兰州牛肉拉面,0,5,0
1198,34,0,69757980,6.0,0.0,839506,老火记香河肉饼过桥米线黄焖鸡,0,183,46
1199,30,0,15992876,5.0,20.0,510350,庆丰包子铺(蓝旗营店）,0,765,49
1200,46,0,50561602,0.0,99.0,519151,航通便利店,0,9,0
1201,61,0,81375718,8.0,68.0,2103677,酸菜鱼回来了（火沙路店）,0,246,44
1202,93,0,67207124,48.0,0.0,1116314,二商大红门冷鲜肉（石榴派旗舰店）,0,258,49
1203,39,0,83508973,3.0,0.0,2165657,宏量阿拉伯烤肉拌饭,0,70,48
1204,56,0,79314521,23.0,120.0,2014282,漫步鲜花（榴莲蛋糕）,0,3,0
1205,133,0,21289179,18.0,0.0,538747,小崔海鲜水产行,0,94,50
1206,52,0,65685667,50.0,0.0,864922,世纪华联超市（蓝堡店）,0,1070,48
1207,31,0,45329931,6.0,20.0,878443,华清3号楼超市,0,102,48
1208,50,0,51628524,28.0,58.0,518658,哈哈镜（安贞店）,0,671,48
1209,40,0,69896949,35.0,150.0,1658068,德国啤酒超市（莲怡园店）,0,5,0
1210,39,0,82249939,5.0,59.0,1631513,小狐鲜（北京店）,0,410,46
1211,67,0,48155405,19.0,128.0,622953,烧烤盛宴,1,622,48
1212,56,0,75014099,8.0,98.0,1818842,水果忍者,1,0,0
1213,56,0,70446815,7.0,78.0,429944,猫蒲夜宴（朝阳店）,1,0,0
1214,60,0,90522902,20.0,0.0,600729,友谊鲜花礼品店,1,73,50
1215,56,0,76757821,60.0,500.0,1899763,鲜果奇缘,1,0,0
1216,55,0,90383622,3.0,30.0,2266473,果中果水果切,0,4,0
1217,38,0,5540268,5.0,0.0,833855,老北京卤煮（中关村店）,0,523,45
1218,65,0,77487979,29.0,88.0,1990688,烧烤e族,0,234,45
1219,46,0,69088877,3.0,0.0,795020,水果切,0,1803,48
1220,56,0,65191758,19.9,100.0,1926782,路客饭店（小龙虾快餐盖饭）,0,2,0
1221,71,0,90505135,0.0,0.0,2309250,喜洋洋蛋糕（西翠路店）,0,40,45
1222,65,0,511142,35.0,0.0,441825,香口鱼总店(小龙虾大闸蟹),0,38,37
1223,60,0,18148322,0.0,88.0,942352,情香缘鲜花礼品北苑店,0,1,0
1224,38,0,66286616,3.0,0.0,2335801,小九妈妈菜,0,504,48
1225,30,0,3699124,5.0,20.0,367043,奕品风尚干锅辣鸭头（768店）,0,123,49
1226,36,0,47292664,4.0,20.0,1303523,蜀乡鱼府麻辣香锅,0,30,0
1227,60,0,67080988,0.0,0.0,1080580,芙洛拉鲜花绿植,0,55,50
1228,64,0,2445046,35.0,0.0,441844,老北京涮肉(老灶火锅),0,33,39
1229,49,0,32324803,5.0,0.0,165500,焦耳川式快餐（六道口店）,0,1755,45
1230,55,0,2379367,6.0,30.0,1210642,巴黎贝甜（五道口店）,0,0,0
1231,60,0,79291619,0.0,0.0,2010423,花韵（玫瑰鲜花店）,0,0,0
1232,59,0,4076134,7.0,0.0,224027,麻辣村.麻辣香锅烤鱼,0,1864,47
1233,68,0,79281471,65.0,20.0,2006625,花果山精品水果,0,82,50
1234,66,0,90470105,20.0,80.0,2297770,品客千层蛋糕坊,0,162,45
1235,60,0,23205396,0.0,0.0,1865018,美洋洋鲜花店,0,8,0
1236,56,0,90972650,20.0,100.0,2403023,嗨！麻小,0,53,49
1237,44,0,57477733,5.0,20.0,1023293,Thank u mom五道口店,1,193,45
1238,40,0,76658380,6.0,80.0,1882136,洋品惠进口食品折扣店,1,0,0
1239,55,0,65766182,3.0,30.0,2240506,车学长遇见铁板鸡（五道口店）,1,0,0
1240,56,0,90972650,20.0,100.0,2403023,嗨！麻小,0,53,49
1241,75,0,22969286,0.0,100.0,2221278,站点比萨(五道口购物中心餐厅) ,0,150,50
1242,96,0,69211377,10.0,59.0,1501535,米粒甜品（榴莲主题）,0,155,47
1243,51,0,79277937,0.0,0.0,2006606,乐优美蛋糕,0,124,50
1244,30,0,74590317,7.0,20.0,1801093,金百万美食MALL（北大直隶会馆店）,0,2887,46
1245,55,0,22406053,5.0,20.0,1012304,小付咖啡,0,2,0
1246,30,0,19492573,5.0,20.0,748474,千度韩国料理,0,69,48
1247,50,0,90005945,35.0,88.0,2190677,百花亭参鸡汤,0,98,50
1248,56,0,69845020,0.0,0.0,1662363,七月麦谷（旗舰店）,0,39,46
1249,70,0,20852950,0.0,80.0,250367,香遇糕手,0,98,49
1250,39,0,90415562,3.0,0.0,2277388,ACME BURGER极致汉堡,0,166,47
1251,81,0,21580014,7.0,220.0,85460,麒麟居私房烤鸭,0,65,46
1252,91,0,81001254,35.0,200.0,1979721,河风精致寿司（大兴店）,0,345,49
1253,60,0,66459960,0.0,0.0,969304,花卉大厅,0,144,49
1254,30,0,19221001,3.0,15.0,418106,杨国福麻辣烫（矿大北门）,0,482,45
1255,56,0,70801403,30.0,108.0,1701519,营养鲜果庄园(交道口店),0,13,0
1256,31,0,27152345,6.0,15.0,266968,美味锅贴,0,475,45
1257,51,0,4694318,7.0,20.0,97940,和合谷(海淀区中关村南路店),0,1099,48
1258,35,0,27137205,7.0,15.0,479307,嘉和一品粥（知春路二店）,0,3727,46
1259,56,0,19222777,9.0,0.0,37752,两口一串,1,478,47
1260,52,0,80616197,4.0,20.0,2099663,香川麻辣小厨,1,250,40
1261,33,0,40793245,3.0,20.0,1812254,名客佳大鸡排（王庄路店）,1,68,43
1262,48,0,59272432,3.0,26.0,1441502,盖饭王（宅急送）,1,592,44
1263,50,0,90423470,36.0,288.0,2281763,悠悠烧烤串爱虾,1,654,44
1264,35,0,27137205,7.0,15.0,479307,嘉和一品粥（知春路二店）,0,3727,46
1265,32,0,5436342,6.0,27.0,212495,鲜芋仙（五道口店）,0,1099,48
1266,63,0,65717403,0.0,0.0,869805,Aflower鲜花店,0,93,48
1267,77,0,68147168,15.0,40.0,1402445,果先生水果店,0,107,47
1268,30,0,76880439,7.0,15.0,1953070,茶太良品（中关村店）,0,48,47
1269,30,0,82881787,5.0,15.0,2129567,乐晨饼屋,0,31,0
1270,40,0,27340749,50.0,88.0,1428896,超市发（双井店）,0,22,0
1271,60,0,67192148,0.0,0.0,1111067,百惠鲜花(总店),0,13,0
1272,72,0,68164456,25.0,98.0,1398024,水果农场,0,209,46
1273,57,0,4503527,5.0,30.0,507719,蝴蝶兰西饼店,0,26,50
1274,34,0,21015130,3.0,15.0,548453,三顾堂（五道口店）,0,2558,45
1275,47,0,79259584,4.0,0.0,2025732,咱家炒菜盖饭,0,722,36
1276,37,0,68164162,4.0,0.0,1398031,沐菓MUCO（华清嘉园店）,0,671,48
1277,56,0,77260487,50.0,200.0,1956866,集渊居草原羊,0,5,0
1278,40,0,82881949,7.0,20.0,2129549,三嫂薄皮包子（中关村店）,0,116,45
1279,30,0,45304045,5.0,20.0,1082271,杨铭宇黄焖鸡米饭,0,198,48
1280,60,0,77467491,0.0,0.0,1983215,唯美鲜花坊,0,0,0
1281,33,0,90040318,3.0,15.0,2203853,大鱼小酸菜鱼（五道口店）,0,64,40
1282,38,0,11268300,4.0,30.0,2335963,展春园鲜果蔬便民服务,0,11,0
1283,56,0,68239876,0.0,0.0,1420142,欧克蛋糕,0,2,0
1284,91,0,58777530,10.0,200.0,544546,欣欣果园,0,146,38
1285,54,0,66737949,12.0,28.0,366910,快乐果匠苏州街店（原果鲜斋）,0,222,44
1286,60,0,32493844,0.0,0.0,846879,伊诺花房,0,118,48
1287,79,0,76843422,29.0,88.0,1909353,龙虾螃蟹店,0,93,44
1288,56,0,6027860,4.0,0.0,1777128,麦香屋面包房,1,4,0
1289,41,0,73503896,3.0,15.0,1761702,小鸡炖蘑菇,0,1208,43
1290,80,0,50615183,19.0,45.0,596200,喔喔火锅外送,0,311,45
1291,34,0,22899351,3.0,20.0,322703,道口香（驴肉火烧）,0,266,46
1292,53,0,22481733,3.0,20.0,552278,炒菜盖饭,0,3533,45
1293,60,0,71006808,0.0,0.0,1697774,花之恋鲜花（光明店）,0,0,0
1294,56,0,69284244,5.0,50.0,1521577,泰国榴莲蛋糕,0,8,0
1295,56,0,77009846,48.0,100.0,1948353,农夫果园,0,1,0
1296,60,0,69398943,0.0,0.0,1272454,鲜花婚庆,0,5,0
1297,40,0,68983084,0.0,0.0,1443529,久遇进口葡萄酒直营店,0,5,0
1298,41,0,80982120,3.0,30.0,2324619,居酒屋日本料理,0,50,37
1299,50,0,65662051,6.0,60.0,861005,阿田炒饭,0,1520,44
1300,50,0,23355879,30.0,200.0,258824,德克士雅酷店,0,652,46
1301,36,0,8819555,5.0,20.0,472732,汉堡王（五道口餐厅19195）,0,3802,48
1302,61,0,82683153,12.0,68.0,2120892,唐老鸭水果,0,90,47
1303,36,0,43561400,6.0,0.0,441652,小碗菜,0,1212,44
1304,40,0,67834727,10.0,78.0,1298552,名优特产,0,3,0
1305,39,0,15093873,3.0,20.0,418117,宇宙卷饼(宇宙卷饼（五道口店）),0,1513,47
1306,34,0,90562243,3.0,20.0,2335980,便当星球（营养餐五道口店）,0,213,48
1307,60,0,48307896,10.0,0.0,1371566,浪漫星空鲜花店（东大街店）,0,0,0
1308,38,0,66099155,4.0,20.0,1350206,海南鸡饭（鼎好店）,0,327,45
1309,55,0,90898881,5.0,15.0,2363538,小珠私厨,1,0,0
1310,56,0,26986424,0.0,0.0,1556013,阳澄湖大闸蟹（马家堡）,1,0,0
1311,56,0,90354237,25.0,210.0,2120881,望京小腰(面范儿),1,414,46
1312,30,0,14198821,9.0,20.0,1865113,燃面and抄手,1,11,0
1313,50,0,79456199,36.0,150.0,2317040,村上一屋日料寿司（尚都店）,0,79,47
1314,39,0,6099929,5.0,20.0,150514,港仔驿栈（五道口店）,0,755,48
1315,55,0,513133,4.0,0.0,2407645,湘南情（湘菜）,0,3,0
1316,56,0,32741353,0.0,0.0,488900,奶油小森（大钟寺店）,0,7,0
1317,70,0,68019282,15.0,0.0,1845225,蛙蛙叫干锅年代（五道口店）,0,186,47
1318,30,0,76901685,7.0,0.0,2000999,甜心兔子（中关村店）,0,16,49
1319,60,0,69778357,0.0,39.0,1626400,快乐果匠（五道口店）,0,247,46
1320,138,0,76878689,0.0,0.0,1917821,生日聚汇蛋糕,0,59,48
1321,42,0,83146281,4.0,0.0,2368613,徐记滑蛋饭,0,350,44
1322,113,0,68077235,48.0,0.0,1378102,幸福参鸡汤,0,79,48
1323,30,0,80623036,3.0,0.0,2170309,噪咖（学院路店）,0,37,47
1324,56,0,67841285,35.0,0.0,1300456,尚品果园（水果哈哈镜）,0,5,0
1325,37,0,69510868,3.0,0.0,1550509,贡茶（五道口店）,0,3607,46
1326,56,0,70505240,0.0,0.0,488926,奶油小森（亚运村店）,0,15,0
1327,56,0,5705313,0.0,20.0,605480,恩之方甜品店,0,10,0
1328,60,0,65637072,0.0,100.0,858026,金福花艺,0,0,0
1329,74,0,19801020,0.0,0.0,2372985,维思客蛋糕（六店）,0,68,49
1330,73,0,69094053,0.0,0.0,349166,花佳鲜花,0,243,45
1331,56,0,69455847,45.0,100.0,1554862,阳澄湖大闸蟹,0,4,0
1332,50,0,75130376,50.0,200.0,1835524,CHEERS瑞品齐饮进口葡萄酒,1,0,0
1333,56,0,76899338,20.0,100.0,1948385,食艺蛋糕烘焙坊,1,0,0
1334,79,0,32156405,8.0,88.0,555991,YoYo优优千层蛋糕（亚运村店）,1,91,49
1335,64,0,27508021,3.0,0.0,415154,食全久美,1,0,0
1336,34,0,69417276,5.0,20.0,2032630,付小姐在成都（六道口店）,1,63,50
1337,60,0,69421566,0.0,0.0,1547211,花枝舞鲜花,0,21,0
1338,32,0,90489467,3.0,20.0,2105299,鸡跑跑黄焖鸡&米饭,0,69,48
1339,94,0,32458959,20.0,0.0,515612,非常虾（小龙虾外卖）,0,1005,47
1340,60,0,69952286,35.0,0.0,1723846,蛙辣哇啦（总店）,0,104,40
1341,36,0,21142290,3.0,0.0,956527,清真来一碗牛肉面酷串吧,0,879,45
1342,56,0,90373006,30.0,100.0,2261885,大地愉悦海鲜,0,5,0
1343,70,0,66695764,0.0,20.0,1008691,清碧源水站（怡宝专卖店）,0,146,48
1344,50,0,50735616,15.0,79.0,542933,田归农快送水果（崇文门店）,0,1066,49
1345,131,0,20897833,50.0,100.0,1886350,大菜刀定制蛋糕（双桥店）,0,19,50
1346,42,0,23124435,5.0,20.0,1152787,两千斤重庆江湖菜,0,120,46
1347,56,0,48034245,30.0,50.0,582453,小恒水饺（国贸店）,0,0,0
1348,33,0,67174801,3.0,0.0,1102315,麻辣速递苕粉,0,1451,48
1349,56,0,18167908,0.0,0.0,1397383,麦香味西饼屋（大钟寺店）,0,7,0
1350,57,0,65714160,30.0,0.0,868916,哈哈镜（广外店）,0,687,48
1351,55,0,20766494,4.0,30.0,1762900,快乐购网络超市（水果切）,0,0,0
1352,50,0,74612643,4.0,0.0,1840360,饼大王正宗武汉热干面,0,147,41
1353,84,0,7315094,0.0,0.0,822619,艾迪米斯蛋糕,0,65,49
1354,60,0,11298045,0.0,0.0,2079061,马甸花卉,0,0,0
1355,56,0,91079992,6.0,30.0,2415149,家园炸串吧,0,0,0
1356,39,0,2404162,5.0,20.0,1276993,汉拿山（五道口店）,0,105,50
1357,117,0,16350795,0.0,0.0,802859,康得利蛋糕房,0,42,47
1358,40,0,66310620,8.0,38.0,943655,北京市马兴便民店,0,6,0
1359,56,0,17712680,40.0,0.0,2031563,老爸道秘制私房菜小龙虾外卖,1,69,48
1360,75,0,66985174,2.0,68.0,1060863,口口香疯狂炸鸡,1,187,46
1361,60,0,69910942,0.0,0.0,1807320,维纳斯鲜花（北京通州店）,0,1,0
1362,31,0,23365283,3.0,20.0,387452,虾吃虾涮（圣熙8号店）,0,53,44
1363,35,0,66274137,5.0,20.0,943652,pizza里,0,593,48
1364,37,0,67103817,5.0,15.0,2209362,小七家饺子,0,263,46
1365,56,0,69951580,15.0,40.0,1669278,果鲜儿(德内店),0,23,43
1366,39,0,67758103,4.0,0.0,1789861,大东北烤肉拌饭（中关村店）,0,3236,47
