origin,destination,count
59125196,18025909,9
59125196,25034529,12
59125196,27289045,14
59125196,48007869,11
59125196,57161449,16
59125196,57297262,10
59125196,58023181,12
59125196,58198003,12
59125196,58531773,10
59125196,59034391,11
59125196,63187274,13
59125196,65974990,17
59125196,66274137,9
59125196,66815645,13
59125196,67328901,12
59125196,67616965,12
59125196,68074685,9
59125196,68184085,10
59125196,69215347,12
59125196,69804142,12
59125196,73577263,9
3172144,512619,13
3172144,514404,16
3172144,1754941,10
3172144,2056255,11
3172144,2404300,12
3172144,2524246,18
3172144,2900014,16
3172144,2938852,11
3172144,4107001,10
3172144,4117988,10
3172144,5284183,11
3172144,6099929,20
3172144,19141812,11
3172144,21819731,14
3172144,25034529,9
3172144,26233438,12
3172144,58023181,15
3172144,58198003,12
3172144,58711762,10
3172144,59125196,11
3172144,65680538,10
3172144,65944578,13
3172144,66815645,17
3172144,67328901,10
3172144,67340702,10
4294925,15093873,10
4294925,68074685,10
4294925,68135411,10
4294925,83622471,9
5284421,1948114,13
5284421,48007869,13
5284421,69215347,10
23869120,22030140,23
23869120,22481733,16
23869120,23048502,14
23869120,25054648,9
23869120,32324803,13
23869120,37772967,11
23869120,48175679,17
23869120,66073781,10
23869120,66325573,9
23869120,67255663,10
23869120,69894203,10
23869120,90105828,10
2900014,514404,14
2900014,2404300,9
2900014,2416345,9
2900014,2471557,11
2900014,2660929,9
2900014,2938852,10
2900014,3172144,16
2900014,4233334,11
2900014,5284183,15
2900014,5436342,9
2900014,5989921,12
2900014,6099929,15
2900014,8819555,10
2900014,15992876,11
2900014,17664781,14
2900014,17726841,12
2900014,17887879,12
2900014,18278997,11
2900014,19141812,10
2900014,19322370,9
2900014,21819731,10
2900014,22899351,9
2900014,58023181,13
2900014,59125196,11
2900014,65680538,9
2900014,66274137,12
2900014,67340702,10
2900014,68063227,9
2900014,74590317,9
5993271,22414383,10
5993271,48692261,9
24795487,22481733,15
24795487,24832961,10
24795487,48175679,16
24795487,59115286,10
24795487,67112072,12
24795487,67790988,9
24795487,68203905,13
24795487,73503896,11
67356614,513406,11
67356614,2410459,10
67356614,3867190,9
67356614,4173325,9
67356614,48010354,10
67356614,59272432,10
67356614,66184946,32
67356614,66571319,21
67356614,67994825,23
67356614,69027105,18
67356614,83622471,11
67356614,90403282,20
90403282,3668452,12
90403282,3867190,17
90403282,17887879,10
90403282,45304045,16
90403282,59272432,10
90403282,66184946,14
90403282,66571319,24
90403282,67356614,20
90403282,67994825,27
90403282,69027105,21
90403282,69894203,9
17965593,5928428,10
17965593,8960371,12
17965593,36912008,10
17965593,66073781,17
17965593,66104309,9
17965593,67731529,9
17965593,67790988,10
17965593,68074685,10
17965593,68203905,10
514404,511694,9
514404,512619,11
514404,2056255,30
514404,2273797,9
514404,2404300,15
514404,2900014,14
514404,3157528,9
514404,3172144,16
514404,4107001,16
514404,4117988,9
514404,4684388,9
514404,5436342,13
514404,5989921,11
514404,6099929,18
514404,6112313,12
514404,8819555,15
514404,8988572,11
514404,15093873,9
514404,17664781,10
514404,17737795,12
514404,17812756,9
514404,19141812,10
514404,21819731,12
514404,57161449,10
514404,57477733,9
514404,58023181,9
514404,58198003,10
514404,58331899,14
514404,59125196,17
514404,65504764,9
514404,65974990,10
514404,66815645,11
514404,67328901,18
514404,69510868,11
514404,74590317,9
54020858,513406,10
54020858,27508021,9
54020858,57177871,13
3195202,512619,11
3195202,2404300,9
3195202,5928428,11
3195202,23183794,16
3195202,66649629,12
3195202,68184085,14
3195202,69209162,9
83589318,67758103,9
83589318,69890276,9
83589318,76761396,13
32565422,2404300,10
32565422,8819555,12
32565422,14740147,12
32565422,17664781,9
32565422,58670973,9
32565422,66325573,12
32565422,69419758,9
69894203,3101473,9
69894203,19224985,9
69894203,22030140,10
69894203,23869120,10
69894203,24832961,9
69894203,32324803,15
69894203,48007869,9
69894203,48175679,9
69894203,57297262,9
69894203,59068071,11
69894203,59158340,9
69894203,59272432,10
69894203,66649629,12
69894203,66731457,10
69894203,66815645,9
69894203,68062782,15
69894203,68063227,15
69894203,68135411,10
69894203,69419758,10
69894203,69804142,10
69894203,69868323,9
69894203,69958081,14
69894203,73503896,12
69894203,73600496,9
69894203,73622292,12
69894203,77003562,10
69894203,79623458,11
69894203,90110669,11
69894203,90403282,9
73600496,23115510,10
73600496,48007869,11
73600496,65504764,9
73600496,69894203,9
73600496,73602669,10
73600496,79679923,9
68210945,58198003,11
68210945,68184085,9
68210945,69004835,9
68210945,69201411,9
68210945,75110565,12
68210945,90063338,10
73622292,58670973,9
73622292,66731457,13
73622292,67790988,10
73622292,68203905,11
73622292,69894203,12
73622292,73503896,19
73600420,66429899,10
73600420,66573110,9
73600420,79679923,10
36912008,5928428,14
36912008,17965593,10
36912008,23048502,10
36912008,23892362,12
36912008,24654040,11
36912008,66073781,9
36912008,67790988,16
18025909,16983185,12
18025909,19221001,11
18025909,22276735,9
18025909,23099282,13
18025909,56569601,10
18025909,59125196,9
18025909,65974990,9
18025909,69087720,14
13854188,5306282,11
73577263,27289045,12
73577263,57297262,9
73577263,59034391,10
73577263,59125196,9
73577263,63187274,14
73577263,67328901,9
73577263,67968833,11
73577263,72450386,12
73577263,73600363,11
73577263,83503879,10
73602669,73600496,10
39641424,22030140,10
39641424,48175679,13
39641424,58670973,13
39641424,65712689,10
39641424,66325573,11
39641424,67255663,12
39641424,67731529,10
39641424,69201411,9
22030140,21015130,11
22030140,22481733,14
22030140,23048502,10
22030140,23869120,23
22030140,24649498,9
22030140,32324803,14
22030140,37772967,9
22030140,39641424,10
22030140,48175679,18
22030140,48184053,9
22030140,65712689,10
22030140,65792270,11
22030140,69209162,13
22030140,69215347,10
22030140,69894203,10
69141020,22806578,12
24832961,5928428,9
24832961,19107806,11
24832961,24649498,9
24832961,24795487,10
24832961,25054648,11
24832961,37772967,9
24832961,68184085,9
24832961,69894203,9
3867190,18593960,9
3867190,67356614,9
3867190,90403282,17
69141484,47020351,10
69141484,65540062,9
69141484,67758103,10
68184085,3195202,14
68184085,4504628,9
68184085,15093873,9
68184085,17664781,9
68184085,19107806,13
68184085,21107781,11
68184085,23063625,9
68184085,24832961,9
68184085,26233438,13
68184085,57297262,10
68184085,59115286,9
68184085,59125196,10
68184085,65504764,9
68184085,65680538,10
68184085,65974990,9
68184085,66615535,21
68184085,66632469,13
68184085,66731457,10
68184085,67112072,17
68184085,67328901,9
68184085,67616965,10
68184085,67731529,11
68184085,68074685,10
68184085,68135411,13
68184085,68203905,11
68184085,68210945,9
68184085,69209162,17
68184085,69215347,14
68184085,69804142,9
68184085,69958081,9
68184085,72450386,9
68184085,73391928,10
59115286,21909401,9
59115286,22481733,13
59115286,23895124,10
59115286,23933026,12
59115286,24795487,10
59115286,25054648,9
59115286,42174912,12
59115286,59068071,9
59115286,65792270,9
59115286,68074685,9
59115286,68184085,9
17726841,2339536,10
17726841,2900014,12
17726841,19221001,10
17726841,57475398,9
17726841,58198003,9
17726841,65712689,9
23302613,513406,10
23302613,5540268,12
23302613,32843115,11
23302613,43561400,13
23302613,48692261,9
23302613,50311406,9
23302613,73556825,11
67630485,6112313,9
67630485,69510868,13
67630485,69843984,27
67630485,76917602,17
10332056,66375821,11
27473357,24346404,10
27473357,67402727,9
1948114,2938852,9
1948114,5284421,13
16006122,4058632,11
16006122,4684388,10
16006122,5284183,12
16006122,14727694,16
16006122,15992876,9
16006122,17812756,9
16006122,18278997,10
16006122,18593960,14
16006122,65680538,10
16006122,66815645,9
16006122,74590317,11
67968833,511694,9
67968833,27289045,20
67968833,58757173,11
67968833,63187274,29
67968833,65504764,10
67968833,67328901,10
67968833,69868323,9
67968833,73577263,11
67968833,73600363,35
67968833,79604364,22
67968833,83503879,17
67968833,83596902,33
56569601,2404204,9
56569601,6112313,12
56569601,17812756,9
56569601,18025909,10
56569601,21819731,10
56569601,23099282,13
56569601,40283174,9
56569601,57161449,9
56569601,59034391,10
56569601,66731457,9
56569601,69510868,17
56569601,90063338,9
2242231,67328901,9
2242231,69087720,11
48184053,22030140,9
48184053,69209162,11
90555213,59407592,10
90555213,65712689,11
90555213,66325573,9
90555213,67255663,13
90555213,68074685,11
2524246,3172144,18
2524246,4117988,10
2524246,5284183,14
2524246,6099929,10
2524246,6112313,9
2524246,21015130,9
2524246,58331899,9
2524246,66815645,11
23330220,66632469,9
23099282,5999913,13
23099282,18025909,13
23099282,21379842,10
23099282,25034529,9
23099282,56569601,13
23099282,66104309,11
23099282,76943762,11
2404300,514404,15
2404300,2416345,9
2404300,2471557,13
2404300,2900014,9
2404300,2938852,9
2404300,3172144,12
2404300,3195202,9
2404300,4233334,9
2404300,21015130,10
2404300,32565422,10
2404300,58198003,9
2404300,58711762,11
47020351,65540062,9
47020351,65682077,13
47020351,69141484,10
16983185,18025909,12
16983185,50516983,12
16983185,58198003,9
91079939,4173325,10
91079939,17233383,11
91079939,27508021,10
91079939,43561400,10
2899978,2660929,15
2899978,17887879,9
48175679,22030140,18
48175679,22481733,13
48175679,23048502,14
48175679,23869120,17
48175679,24649498,10
48175679,24795487,16
48175679,39641424,13
48175679,42174912,10
48175679,58670973,9
48175679,59407592,10
48175679,66073781,21
48175679,67174801,13
48175679,67255663,11
48175679,67790988,12
48175679,68063227,10
48175679,69209162,9
48175679,69419758,11
48175679,69868323,11
48175679,69894203,9
48175679,73503896,10
48175679,76761396,11
48175679,79601648,10
48175679,83622471,10
48175679,90105828,18
50292923,3101473,10
50292923,21909401,16
50292923,22481733,13
50292923,26233438,11
50292923,59407592,10
50292923,67255663,10
50292923,68063227,9
17664781,514404,10
17664781,2273797,10
17664781,2900014,14
17664781,5989921,10
17664781,6099929,12
17664781,8819555,11
17664781,15093873,16
17664781,19141812,18
17664781,26233438,9
17664781,32565422,9
17664781,66573110,18
17664781,68184085,9
17664781,69215347,13
66573110,17664781,18
66573110,73600420,9
27289045,57161449,12
27289045,58198003,10
27289045,59125196,14
27289045,63187274,32
27289045,65504764,9
27289045,67968833,20
27289045,69868323,12
27289045,73577263,12
27289045,73600363,15
27289045,83596902,10
18278997,516103,9
18278997,1754941,13
18278997,2900014,11
18278997,5284183,11
18278997,6099929,9
18278997,14727694,10
18278997,15992876,14
18278997,16006122,10
18278997,26233438,11
18278997,65680538,22
18278997,67616965,9
18278997,74590317,13
69181394,3157528,10
69181394,67328901,10
6040805,2253889,12
6040805,2660929,11
6040805,4282712,9
6040805,57477733,9
6040805,66274137,11
6040805,67616965,10
59158340,8988572,9
59158340,58207001,9
59158340,66632469,10
59158340,67227618,10
59158340,69894203,9
4233334,2404300,9
4233334,2900014,11
4233334,5928428,18
4233334,5989921,9
4233334,9085053,17
4233334,21015130,14
4233334,21819731,12
4233334,23183794,13
4233334,26233438,12
4233334,32324803,9
4233334,65712689,10
4233334,66050831,15
4233334,66632469,9
4233334,67112072,17
4233334,69419758,11
48041462,57773173,9
67868497,3668452,9
67868497,66038221,9
4684388,514404,9
4684388,516103,10
4684388,2660929,9
4684388,5284183,9
4684388,16006122,10
4684388,17887879,10
4684388,18593960,10
5284183,1754941,16
5284183,2524246,14
5284183,2900014,15
5284183,3172144,11
5284183,4684388,9
5284183,5989921,9
5284183,6099929,9
5284183,15992876,16
5284183,16006122,12
5284183,18278997,11
5284183,18593960,9
5284183,19141812,9
5284183,26233438,12
5284183,65680538,16
5311691,2410459,14
5311691,66571319,10
5311691,69027105,11
90097080,90293429,15
66649629,3195202,12
66649629,32324803,12
66649629,37772967,13
66649629,69084228,10
66649629,69209162,13
66649629,69894203,12
66649629,73503896,10
17812756,514404,9
17812756,2404204,12
17812756,3101473,9
17812756,5436342,14
17812756,6112313,18
17812756,8988572,10
17812756,16006122,9
17812756,18673674,12
17812756,21379842,9
17812756,56569601,9
17812756,65504764,9
17812756,67616965,21
17812756,68164162,14
17812756,69510868,15
17812756,69843984,9
17812756,83622471,9
8988572,514404,11
8988572,2404204,14
8988572,5436342,13
8988572,6099929,12
8988572,6112313,10
8988572,17812756,10
8988572,56867494,15
8988572,58331899,9
8988572,59158340,9
8988572,65712689,9
8988572,67616965,14
8988572,69510868,15
68074685,2273797,10
68074685,4294925,10
68074685,17965593,10
68074685,22481733,9
68074685,23183794,9
68074685,25054648,9
68074685,26233438,13
68074685,59115286,9
68074685,59125196,9
68074685,59422510,13
68074685,65712689,9
68074685,66073781,10
68074685,66325573,10
68074685,66731457,11
68074685,67255663,15
68074685,68063227,10
68074685,68184085,10
68074685,68203905,11
68074685,83511215,9
68074685,83622471,10
68074685,90063338,10
68074685,90555213,11
18673674,516103,18
18673674,2404204,9
18673674,6112313,11
18673674,17812756,12
18673674,25034529,9
18673674,58331899,10
18673674,67227618,9
18673674,67616965,14
18673674,69691581,10
18673674,75110565,9
9085053,4233334,17
9085053,5928428,11
9085053,23183794,13
9085053,50624968,9
9085053,65680538,9
9085053,66104309,10
9085053,66615535,13
9085053,67112072,17
9085053,67790988,10
9085053,69419758,10
9085053,73391928,9
18673674,516103,18
18673674,2404204,9
18673674,6112313,11
18673674,17812756,12
18673674,25034529,9
18673674,58331899,10
18673674,67227618,9
18673674,67616965,14
18673674,69691581,10
18673674,75110565,9
25054648,23048502,12
25054648,23869120,9
25054648,24832961,11
25054648,37772967,12
25054648,59115286,9
25054648,66073781,10
25054648,66731457,9
25054648,67174801,14
25054648,67255663,11
25054648,68074685,9
73391928,3101473,9
73391928,9085053,9
73391928,57161449,15
73391928,58198003,9
73391928,67731529,10
73391928,68184085,10
73391928,90063338,9
2253889,2404204,9
2253889,3157528,13
2253889,4504628,11
2253889,6040805,12
2253889,16970509,12
2253889,57477733,11
2253889,58207001,11
2253889,59034391,9
2253889,59880422,22
2253889,67328901,9
2253889,67616965,10
2253889,90063338,9
21555924,512933,11
21555924,59422510,9
22594842,67616965,9
83596902,27289045,10
83596902,63187274,9
83596902,65504764,13
83596902,67968833,33
83596902,69868323,9
83596902,73600363,21
83596902,79604364,13
83596902,83503879,21
83596902,83622471,16
67255663,3101473,12
67255663,21819731,12
67255663,23593306,9
67255663,23869120,10
67255663,25054648,11
67255663,32324803,10
67255663,37772967,9
67255663,39641424,12
67255663,48175679,11
67255663,50292923,10
67255663,58670973,9
67255663,65792270,12
67255663,66073781,10
67255663,66731457,16
67255663,67174801,13
67255663,67790988,16
67255663,68074685,15
67255663,68203905,12
67255663,69510868,9
67255663,73503896,13
67255663,90555213,13
8960371,17965593,12
8960371,23063625,16
8960371,23114776,17
69843984,6112313,9
69843984,17812756,9
69843984,65712689,10
69843984,67630485,27
69843984,69510868,13
69843984,76917602,11
66429899,43557291,12
66429899,73600420,10
21909401,22481733,9
21909401,23632610,16
21909401,50292923,16
21909401,59115286,9
69209162,3195202,9
69209162,22030140,13
69209162,23593306,10
69209162,32324803,9
69209162,48175679,9
69209162,48184053,11
69209162,66073781,10
69209162,66649629,13
69209162,67174801,11
69209162,68184085,17
69209162,69215347,10
69209162,73503896,13
69209162,76761396,9
69209162,79601648,9
68173953,23115510,10
68173953,69419758,9
68173953,76761396,15
19141812,514404,10
19141812,2900014,10
19141812,2938852,10
19141812,3172144,11
19141812,5284183,9
19141812,8819555,9
19141812,15093873,11
19141812,17664781,18
19141812,21015130,10
19141812,27137205,9
19141812,69419758,9
19141812,74590317,9
23114776,8960371,17
23114776,59422510,11
23114776,67731529,11
66325573,5201155,11
66325573,15093873,10
66325573,23869120,9
66325573,32565422,12
66325573,37772967,9
66325573,39641424,11
66325573,58531773,11
66325573,59407592,9
66325573,66073781,10
66325573,68074685,10
66325573,69485553,9
66325573,83622471,11
66325573,90555213,9
10330755,66615535,9
10330755,67731529,10
10330755,67790988,11
65974990,514404,10
65974990,18025909,9
65974990,19107806,10
65974990,21107781,10
65974990,57161449,25
65974990,59034391,10
65974990,59125196,17
65974990,67112072,9
65974990,68184085,9
65974990,69804142,13
65974990,72450386,11
69702918,48010354,11
69702918,66571319,13
23895124,23933026,11
23895124,59115286,10
17850191,516103,9
17850191,1754941,14
17850191,4117988,10
17850191,23365518,10
59880422,2253889,22
59880422,3157528,10
59880422,4504628,9
59880422,16970509,15
59880422,58207001,9
14740147,15093873,9
14740147,32565422,12
14740147,59407592,12
14740147,67311683,14
69485553,22481733,9
69485553,59296355,13
69485553,59407592,10
69485553,66325573,9
69485553,67758103,12
69485553,76761396,12
65682077,22414383,9
65682077,27152345,9
65682077,32843115,12
65682077,43557291,16
65682077,43561400,10
65682077,47020351,13
65682077,48692261,14
23048502,22030140,10
23048502,23869120,14
23048502,24649498,10
23048502,25054648,12
23048502,32324803,12
23048502,36912008,10
23048502,37772967,15
23048502,48175679,14
23048502,67790988,10
23048502,90105828,11
1754941,516103,13
1754941,3172144,10
1754941,5284183,16
1754941,15992876,12
1754941,17850191,14
1754941,18278997,13
1754941,23365518,16
1754941,45329931,9
1754941,65680538,10
1754941,69815615,9
58244966,58245056,18
59407592,14740147,12
59407592,22481733,16
59407592,48175679,10
59407592,50292923,10
59407592,65712689,13
59407592,66325573,9
59407592,69201411,9
59407592,69419758,9
59407592,69485553,10
59407592,90555213,10
58245056,58244966,18
58245056,69868323,12
58245056,79679923,10
58245056,83622471,14
66548422,58757173,21
66548422,73600363,20
66548422,79604364,17
71658492,73503896,9
5928428,3101473,9
5928428,3195202,11
5928428,4233334,18
5928428,5989921,10
5928428,9085053,11
5928428,15093873,9
5928428,17965593,10
5928428,21015130,10
5928428,21819731,9
5928428,23183794,24
5928428,24832961,9
5928428,36912008,14
5928428,65792270,10
5928428,66615535,13
5928428,68203905,9
16832127,66615535,11
65680538,516103,17
65680538,1754941,10
65680538,2273797,11
65680538,2900014,9
65680538,3172144,10
65680538,4504628,11
65680538,5284183,16
65680538,5989921,10
65680538,9085053,9
65680538,16006122,10
65680538,18278997,22
65680538,25034529,10
65680538,58331899,16
65680538,65944578,12
65680538,66632469,11
65680538,67112072,10
65680538,67227618,9
65680538,67328901,9
65680538,67340702,33
65680538,68184085,10
65680538,69815615,11
65680538,74590317,9
18593960,2938852,9
18593960,3867190,9
18593960,4684388,10
18593960,5284183,9
18593960,14727694,12
18593960,16006122,14
18593960,17887879,11
18593960,19322370,9
18593960,21142290,16
18593960,58331899,10
18593960,66815645,10
18593960,90063338,9
32774211,5597966,9
32774211,22276735,15
56538916,90110669,10
66615535,5928428,13
66615535,9085053,13
66615535,10330755,9
66615535,16832127,11
66615535,66632469,11
66615535,67112072,28
66615535,68135411,12
66615535,68184085,21
21379842,17812756,9
21379842,23099282,10
21379842,67616965,13
69084228,17233383,10
69084228,66649629,10
69084228,69215347,10
69084228,69868323,9
69084228,73503896,9
69084228,79679923,9
76085946,75110565,10
37772967,22030140,9
37772967,23048502,15
37772967,23869120,11
37772967,23933026,11
37772967,24649498,11
37772967,24832961,9
37772967,25054648,12
37772967,65695233,9
37772967,66073781,9
37772967,66325573,9
37772967,66649629,13
37772967,67174801,10
37772967,67255663,9
37772967,90105828,12
565909,512916,11
565909,65944578,13
2410459,2660929,10
2410459,4173325,20
2410459,5311691,14
2410459,27508021,9
2410459,45469047,11
2410459,48010354,14
2410459,59272432,10
2410459,66184946,11
2410459,66571319,9
2410459,67356614,10
2410459,67994825,10
2410459,69027105,10
57177871,43561400,15
57177871,48007467,10
57177871,50666929,9
57177871,54020858,13
66731457,3101473,11
66731457,19107806,11
66731457,25054648,9
66731457,56569601,9
66731457,59272432,10
66731457,65792270,9
66731457,66073781,12
66731457,66104309,10
66731457,66632469,9
66731457,67174801,10
66731457,67255663,16
66731457,68063227,9
66731457,68074685,11
66731457,68184085,10
66731457,68203905,9
66731457,69894203,10
66731457,73622292,13
2404204,516103,13
2404204,2253889,9
2404204,4504628,9
2404204,5306282,9
2404204,5436342,10
2404204,6112313,13
2404204,8988572,14
2404204,14727694,9
2404204,17812756,12
2404204,18673674,9
2404204,56569601,9
2404204,56867494,9
2404204,57161449,9
2404204,66274137,9
2404204,67616965,19
2404204,68164162,14
2404204,90063338,9
79679923,19224985,13
79679923,58245056,10
79679923,68062782,9
79679923,68063227,9
79679923,69084228,9
79679923,69215347,9
79679923,73503896,9
79679923,73600420,10
79679923,73600496,9
79679923,76761396,16
79679923,77003562,11
79679923,79416367,13
79679923,83473328,11
79679923,83622471,9
79679923,90110669,13
68203905,5928428,9
68203905,17965593,10
68203905,24649498,10
68203905,24795487,13
68203905,26233438,10
68203905,58670973,12
68203905,59272432,10
68203905,65792270,15
68203905,66073781,9
68203905,66731457,9
68203905,67255663,12
68203905,68074685,11
68203905,68184085,11
68203905,73503896,10
68203905,73622292,11
77003562,50624968,15
77003562,69215347,11
77003562,69804142,11
77003562,69894203,10
77003562,69998612,12
77003562,72450386,9
77003562,75110565,10
77003562,79679923,11
77003562,83622471,10
69004835,68210945,9
77003562,50624968,15
77003562,69215347,11
77003562,69804142,11
77003562,69894203,10
77003562,69998612,12
77003562,72450386,9
77003562,75110565,10
77003562,79679923,11
77003562,83622471,10
83503879,511694,9
83503879,67968833,17
83503879,73577263,10
83503879,83596902,21
83503879,83622471,15
8977715,66632469,9
66632469,4233334,9
66632469,4504628,10
66632469,8977715,9
66632469,23330220,9
66632469,26233438,9
66632469,45344515,11
66632469,59034391,9
66632469,59158340,10
66632469,65680538,11
66632469,66050831,13
66632469,66615535,11
66632469,66731457,9
66632469,67112072,17
66632469,67340702,9
66632469,68184085,13
83622471,4294925,9
83622471,17812756,9
83622471,48175679,10
83622471,58198003,10
83622471,58245056,14
83622471,58531773,10
83622471,59296355,9
83622471,66325573,11
83622471,67328901,9
83622471,67356614,11
83622471,67616965,13
83622471,67994825,10
83622471,68074685,10
83622471,73503896,11
83622471,75154099,10
83622471,76761396,10
83622471,77003562,10
83622471,79679923,9
83622471,83503879,15
83622471,83596902,16
83622471,90110669,10
79615258,23115510,9
79615258,76761396,10
23933026,19221001,10
23933026,23895124,11
23933026,37772967,11
23933026,59115286,12
23933026,90105828,16
79604364,58757173,24
79604364,66548422,17
79604364,67968833,22
79604364,73600363,25
79604364,83596902,13
79604364,90110693,9
58331899,514404,14
58331899,2056255,9
58331899,2524246,9
58331899,4107001,17
58331899,4504628,9
58331899,5436342,10
58331899,6099929,14
58331899,8988572,9
58331899,18593960,10
58331899,18673674,10
58331899,25034529,9
58331899,57477733,13
58331899,65680538,16
58331899,67227618,10
58331899,67328901,11
58331899,67340702,10
58331899,67616965,13
58331899,69815615,28
58331899,75110565,11
69130128,59296355,15
69130128,69201411,14
69130128,76761396,10
513406,23302613,10
513406,54020858,10
513406,66571319,11
513406,67356614,11
513406,74590317,11
23892362,36912008,12
23892362,50487119,13
76761396,22481733,10
76761396,23115510,14
76761396,48175679,11
76761396,67500676,11
76761396,67758103,17
76761396,68173953,15
76761396,69130128,10
76761396,69209162,9
76761396,69485553,12
76761396,73503896,9
76761396,73556825,9
76761396,75812022,12
76761396,79416367,12
76761396,79615258,10
76761396,79679923,16
76761396,83589318,13
76761396,83622471,10
76761396,90110669,12
76761396,90398329,9
4173325,2410459,20
4173325,2938852,10
4173325,27508021,11
4173325,66184946,10
4173325,66571319,13
4173325,67356614,9
4173325,69027105,9
4173325,74590317,14
4173325,91079939,10
38206335,51628524,10
22806578,69141020,12
3668452,66083988,11
3668452,66104309,14
3668452,66571319,12
3668452,67868497,9
3668452,90403282,12
59068071,56588932,14
59068071,59115286,9
59068071,69894203,11
66038221,66104309,11
66038221,67868497,9
59422510,4117988,11
59422510,19107806,9
59422510,21555924,9
59422510,23114776,11
59422510,68074685,13
59422510,90063338,9
24346404,27473357,10
20967228,48010393,9
50624968,9085053,9
50624968,21819731,10
50624968,58023181,11
50624968,67112072,11
50624968,68135411,9
50624968,69215347,10
50624968,69804142,9
50624968,72450386,9
50624968,77003562,15
66050831,4233334,15
66050831,65944578,14
66050831,66632469,13
66050831,67112072,19
26233438,2938852,10
26233438,3172144,12
26233438,4233334,12
26233438,5284183,12
26233438,17664781,9
26233438,18278997,11
26233438,19322370,11
26233438,50292923,11
26233438,58198003,10
26233438,66632469,9
26233438,68074685,13
26233438,68184085,13
26233438,68203905,10
5201155,66325573,11
512933,3699124,10
512933,21555924,11
512933,65944578,9
512933,67112072,12
5201155,66325573,11
66075414,69087720,10
67731529,3157528,9
67731529,10330755,10
67731529,17965593,9
67731529,19107806,9
67731529,21015130,11
67731529,23114776,11
67731529,39641424,10
67731529,59034391,10
67731529,67328901,13
67731529,67790988,10
67731529,68184085,11
67731529,73391928,10
67731529,83473328,14
3101473,5928428,9
3101473,15093873,10
3101473,17812756,9
3101473,21015130,9
3101473,23183794,12
3101473,48007869,9
3101473,50292923,10
3101473,66184946,9
3101473,66731457,11
3101473,67255663,12
3101473,69894203,9
3101473,69958081,9
3101473,73391928,9
67630692,69088877,9
67311683,14740147,14
67311683,56588932,9
67311683,83473328,9
79601648,48175679,10
79601648,69201411,9
79601648,69209162,9
79601648,90110669,11
67405285,67405255,14
69087720,2242231,11
69087720,3315835,9
69087720,4504628,11
69087720,5306282,9
69087720,18025909,14
69087720,59034391,14
69087720,66075414,10
48010354,2410459,14
48010354,66571319,17
48010354,67356614,10
48010354,69702918,11
66375821,10332056,11
66375821,27000006,10
23593306,67255663,9
23593306,69209162,10
19107806,3315835,9
19107806,23183794,13
19107806,24832961,11
19107806,59422510,9
19107806,65974990,10
19107806,66731457,11
19107806,67112072,11
19107806,67731529,9
19107806,68184085,13
19322370,2900014,9
19322370,6112313,10
19322370,18593960,9
19322370,26233438,11
23365518,1754941,16
23365518,17850191,10
23365518,45329931,10
23365518,69691581,9
67112072,512933,12
67112072,3699124,9
67112072,4233334,17
67112072,4504628,12
67112072,9085053,17
67112072,19107806,11
67112072,21107781,9
67112072,23183794,10
67112072,24795487,12
67112072,45344515,10
67112072,50624968,11
67112072,65680538,10
67112072,65974990,9
67112072,66050831,19
67112072,66615535,28
67112072,66632469,17
67112072,67174801,9
67112072,67790988,12
67112072,68184085,17
67112072,72450386,9
67112072,90063338,9
5989921,512619,11
5989921,514404,11
5989921,2900014,12
5989921,2938852,12
5989921,4233334,9
5989921,5284183,9
5989921,5928428,10
5989921,6099929,11
5989921,15093873,9
5989921,17664781,10
5989921,21819731,9
5989921,65680538,10
5989921,67340702,11
5989921,69215347,9
66073781,17965593,17
66073781,21819731,10
66073781,23183794,9
66073781,23869120,10
66073781,24649498,13
66073781,25054648,10
66073781,32324803,11
66073781,36912008,9
66073781,37772967,9
66073781,48175679,21
66073781,65792270,11
66073781,66325573,10
66073781,66731457,12
66073781,67174801,9
66073781,67255663,10
66073781,67790988,11
66073781,68074685,10
66073781,68203905,9
66073781,69209162,10
66073781,73503896,10
23183794,3101473,12
23183794,3195202,16
23183794,3315835,10
23183794,4233334,13
23183794,5928428,24
23183794,8944428,9
23183794,9085053,13
23183794,19107806,13
23183794,66073781,9
23183794,67112072,10
23183794,68074685,9
73556825,23302613,11
73556825,43557291,11
73556825,43561400,12
73556825,48007467,15
73556825,48692261,10
73556825,50666929,11
73556825,76761396,9
69215347,4107001,9
69215347,5284421,10
69215347,5989921,9
69215347,15093873,13
69215347,17664781,13
69215347,22030140,10
69215347,48007869,10
69215347,50624968,10
69215347,57161449,13
69215347,58198003,9
69215347,59125196,12
69215347,68063227,10
69215347,68184085,14
69215347,69084228,10
69215347,69209162,10
69215347,69419758,11
69215347,69804142,18
69215347,69868323,10
69215347,69998612,10
69215347,75110565,11
69215347,77003562,11
69215347,79679923,9
69215347,83473328,10
5306282,516103,12
5306282,2404162,14
5306282,2404204,9
5306282,3157528,12
5306282,4504628,17
5306282,13854188,11
5306282,57477733,15
5306282,58207001,14
5306282,59034391,12
5306282,67328901,10
5306282,67460383,12
5306282,67616965,17
5306282,69087720,9
5306282,69815615,9
5306282,75110565,9
66467642,516103,9
66467642,69691581,9
65504764,514404,9
65504764,15093873,10
65504764,17812756,9
65504764,27289045,9
